Index,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntRegularProds,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Complain,Age,Customer_Days,marital_status,education
2666,61787,0,0,71,621,73,414,78,48,1149,85,1234,1,8,4,6,5,0,0,0,0,0,0,0,33,2517,Divorced,Master
2667,18169,1,0,40,9,0,5,0,0,7,7,14,1,1,0,2,8,0,0,0,0,0,0,0,35,2654,Married,PHD
2668,24336,1,0,82,1,6,2,8,2,7,12,19,1,1,0,2,7,0,0,0,0,0,0,0,39,2830,Single,2n Cycle
2669,18222,0,0,70,12,4,19,12,6,39,14,53,1,2,0,3,8,0,0,0,0,0,0,0,30,2704,Married,Graduation
2670,62335,0,1,87,243,131,217,85,6,656,26,682,2,3,3,13,2,0,0,0,0,0,0,0,68,2561,Divorced,Graduation
2671,42033,1,1,95,11,1,4,2,0,11,7,18,1,1,0,2,7,0,0,0,0,0,0,0,49,2807,Together,2n Cycle
2672,86580,0,0,72,532,21,127,26,20,706,20,726,0,4,2,5,1,0,0,0,0,1,1,0,37,2646,Married,PHD
2673,41437,1,1,5,29,0,2,0,0,30,1,31,1,1,0,3,7,0,0,0,0,0,0,0,63,2804,Divorced,PHD
2674,73705,0,2,86,612,91,520,258,107,1481,107,1588,2,9,6,8,5,0,0,0,0,0,0,0,69,2275,Widow,Master
2675,61064,0,1,80,387,126,342,0,45,720,180,900,5,8,4,11,6,0,0,0,0,0,0,0,44,2826,Married,Graduation
2676,38452,1,1,62,56,0,14,0,0,68,2,70,3,3,0,3,7,0,0,0,0,0,0,0,65,2250,Married,Master
2677,18358,1,0,49,6,8,19,16,4,49,4,53,3,3,0,4,7,0,0,0,0,0,0,0,31,2380,Single,Graduation
2678,55012,0,1,85,582,0,65,0,0,634,13,647,6,8,2,9,5,0,0,0,0,0,0,0,47,2259,Together,PHD
2679,9722,1,0,7,6,17,16,6,16,19,42,61,4,3,1,3,8,0,0,0,0,0,0,0,47,2794,Together,Basic
2680,38175,1,0,6,70,6,69,2,3,147,3,150,3,3,1,4,7,0,0,0,0,0,0,0,36,2438,Married,PHD
2681,58656,0,1,25,962,12,194,16,24,1196,12,1208,4,7,8,13,6,0,0,0,0,1,1,0,64,2806,Together,Master
2682,52117,0,1,55,112,10,107,30,0,239,20,259,2,5,2,4,7,0,0,0,0,0,0,0,55,2841,Together,Graduation
2683,64813,1,0,81,293,0,124,179,97,641,52,693,1,7,2,10,5,0,0,0,0,0,0,0,42,2337,Married,Graduation
2684,54222,0,1,98,199,12,31,3,12,250,7,257,1,3,3,5,3,0,0,0,0,0,0,0,47,2279,Married,PHD
2685,83512,0,0,31,1060,61,835,80,20,1955,101,2056,1,4,7,10,1,1,1,1,0,1,4,0,34,2171,Married,Graduation
2686,77520,0,1,30,940,44,396,0,88,1410,58,1468,1,8,7,7,4,1,0,1,0,1,3,0,61,2464,Married,Master
2687,41154,0,1,98,44,2,11,2,3,55,7,62,1,1,0,4,5,0,0,0,0,0,0,0,42,2605,Together,Graduation
2688,80398,0,0,92,342,51,936,207,35,1545,26,1571,1,5,8,12,3,0,0,0,0,1,1,0,54,2755,Married,Graduation
2689,18746,1,0,41,2,10,11,12,9,24,20,44,2,3,0,3,6,0,0,0,0,0,0,0,28,2190,Single,Basic
2690,35196,1,0,68,75,12,141,43,39,123,187,310,6,6,1,5,8,0,0,0,0,0,0,0,36,2752,Together,Graduation
2691,60230,0,1,78,520,20,367,39,81,987,40,1027,2,6,3,6,5,0,0,0,0,0,0,0,64,2564,Single,Graduation
2692,22108,1,1,46,5,3,9,6,2,19,6,25,2,2,0,3,7,0,0,0,0,0,0,0,43,2211,Married,Graduation
2693,44392,1,1,71,87,5,71,7,12,153,29,182,5,4,1,4,7,0,0,0,0,0,0,0,46,2456,Together,Graduation
2694,55424,0,1,6,462,61,184,10,53,663,107,770,4,7,5,9,6,0,0,1,0,0,1,0,44,2740,Married,PHD
2695,17688,1,0,82,2,2,1,3,1,7,2,9,1,1,0,2,8,0,0,0,0,0,0,1,41,2691,Married,Graduation
2696,92491,0,0,71,979,44,935,29,25,1990,22,2012,1,7,5,12,3,1,0,0,1,1,3,0,37,2583,Married,PHD
2697,90273,0,0,32,704,129,853,120,74,1769,111,1880,1,5,6,7,2,1,0,0,1,1,3,0,29,2356,Single,Graduation
2698,82571,0,0,28,861,31,558,62,95,1528,79,1607,0,6,5,13,2,0,0,0,0,1,1,0,58,2247,Widow,PHD
2699,38513,1,0,20,172,3,115,16,0,288,18,306,5,6,1,5,8,0,0,0,0,0,0,0,38,2311,Single,PHD
2700,16653,1,0,10,5,7,31,15,4,55,7,62,3,2,1,3,6,0,0,0,0,0,0,0,41,2231,Single,Master
2701,42586,1,1,7,194,2,56,0,0,252,0,252,5,4,1,6,8,0,0,0,0,0,0,0,65,2767,Together,Graduation
2702,23529,0,1,67,9,7,13,3,2,14,20,34,1,1,1,2,6,0,0,0,0,0,0,0,55,2697,Single,Basic
2703,74881,1,1,48,505,72,270,36,27,856,54,910,4,9,2,12,5,0,0,0,0,0,0,0,59,2637,Together,Master
2704,71107,0,1,61,533,10,217,198,174,937,195,1132,2,7,6,13,4,0,0,0,0,0,0,0,69,2656,Married,Graduation
2705,46910,1,1,36,48,0,14,0,0,56,6,62,2,2,0,3,6,0,0,0,0,0,0,0,56,2257,Together,PHD
2706,18690,0,0,77,6,1,7,23,4,22,19,41,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,Married,Graduation
2707,37244,1,1,90,18,2,10,0,0,5,25,30,1,1,1,2,7,0,0,1,0,0,1,0,65,2587,Divorced,Graduation
2708,82427,0,0,35,482,147,509,104,107,1242,107,1349,1,3,5,12,1,0,0,0,0,1,1,0,54,2268,Together,Graduation
2709,75342,0,1,38,204,97,97,21,118,511,26,537,1,5,2,10,4,0,0,0,0,0,0,0,62,2578,Single,2n Cycle
2710,70044,0,1,46,1073,0,250,153,14,1476,14,1490,4,7,10,5,5,0,0,0,0,0,0,0,66,2655,Divorced,Graduation
2711,79146,1,1,33,245,16,223,21,43,532,16,548,2,8,1,8,6,0,0,0,0,0,0,0,53,2225,Single,Graduation
2712,77437,0,0,70,560,21,442,29,44,1067,29,1096,1,4,5,13,1,0,0,0,0,1,1,0,57,2374,Married,Graduation
2713,54984,0,1,51,173,13,131,32,3,346,6,352,4,6,1,6,7,1,0,0,0,0,1,0,61,2195,Married,Graduation
2714,42403,1,0,18,22,1,11,0,5,36,3,39,1,1,0,3,8,0,0,0,0,0,0,0,49,2359,Married,PHD
2715,55761,0,1,97,136,1,12,0,3,120,32,152,2,4,1,3,6,0,0,0,1,0,1,0,56,2225,Together,Graduation
2716,37292,1,0,32,275,0,86,10,23,328,66,394,5,6,3,5,8,0,0,0,0,0,0,0,37,2596,Together,Graduation
2717,45576,0,0,9,56,19,29,2,14,95,25,120,1,3,1,3,8,0,0,0,0,0,0,0,75,2191,Single,PHD
2718,70321,0,0,6,303,23,751,82,26,994,191,1185,1,6,5,13,4,0,0,0,0,0,0,0,73,2688,Together,Graduation
2719,58086,0,1,80,708,7,62,0,0,762,15,777,2,11,3,7,8,0,0,0,0,0,0,0,51,2684,Divorced,PHD
2720,81795,0,0,74,324,132,693,27,118,1206,88,1294,1,4,11,7,2,0,0,0,0,0,0,0,68,2770,Married,Graduation
2721,28389,0,0,49,1,5,3,7,4,12,8,20,1,1,0,2,7,0,0,0,0,0,0,0,73,2745,Together,Basic
2722,66835,0,0,21,620,26,195,34,17,751,141,892,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,Married,Master
2723,69901,0,1,95,312,21,206,102,92,584,149,733,3,7,3,10,5,0,0,0,0,0,0,0,51,2555,Divorced,Graduation
2724,80360,0,0,56,1493,86,454,112,43,2145,43,2188,2,4,4,5,2,1,0,0,1,1,3,0,71,2642,Married,PHD
2725,63342,0,1,48,918,21,118,13,10,1059,21,1080,3,8,3,5,6,0,0,0,1,0,1,0,59,2780,Together,PHD
2726,44989,0,1,26,98,0,106,49,10,157,106,263,5,5,1,5,6,0,0,0,0,0,0,0,46,2814,Married,Graduation
2727,31859,1,0,3,3,4,7,15,8,26,11,37,1,1,0,3,7,0,0,0,0,0,0,0,40,2281,Single,2n Cycle
2728,51569,0,1,39,380,0,47,6,0,399,34,433,4,7,1,7,8,0,0,0,1,0,1,0,71,2661,Widow,PHD
2729,30372,1,1,33,15,0,12,7,3,30,7,37,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,Widow,Graduation
2730,16014,1,1,42,3,9,4,7,8,24,7,31,4,1,1,4,3,0,0,0,0,0,0,0,41,2628,Single,Basic
2731,41120,1,1,80,24,2,23,0,8,33,24,57,3,2,1,3,6,0,0,0,0,0,0,0,52,2394,Married,Graduation
2732,39763,1,0,9,80,1,60,4,6,135,16,151,2,5,1,2,9,0,0,0,0,0,0,0,49,2488,Single,Master
2733,38725,1,1,52,31,0,6,2,1,35,5,40,2,1,0,4,4,0,0,0,0,0,0,0,65,2209,Married,PHD
2734,77981,1,0,78,138,120,204,16,126,544,60,604,3,7,4,7,5,0,0,0,0,0,0,0,48,2558,Married,Graduation
2735,62905,0,1,68,166,75,96,119,107,504,59,563,3,7,2,8,4,0,0,0,0,0,0,0,56,2451,Married,2n Cycle
2736,13533,1,0,45,12,3,8,8,0,14,17,31,2,2,0,3,7,0,0,0,0,0,0,0,41,2635,Divorced,2n Cycle
2737,59481,0,1,47,178,3,85,71,66,345,58,403,2,3,3,8,2,0,0,0,0,0,0,0,45,2408,Together,Graduation
2738,72117,0,1,34,707,20,171,65,60,973,50,1023,1,9,7,9,5,0,0,0,0,0,0,0,43,2472,Married,Graduation
2739,21955,1,0,81,5,1,7,17,14,33,11,44,2,2,1,3,6,0,0,0,0,0,0,0,34,2454,Married,2n Cycle
2740,67131,0,1,72,465,71,250,93,35,852,62,914,3,9,2,12,6,0,0,0,0,0,0,0,64,2619,Married,Graduation
2741,36802,1,0,23,16,1,2,0,0,18,1,19,1,1,0,3,5,0,0,0,0,0,0,0,40,2172,Single,PHD
2742,71853,0,0,29,358,108,413,141,97,1085,32,1117,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,Together,Graduation
2743,28249,0,0,80,1,9,7,2,14,23,10,33,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,Married,Basic
2744,47808,0,1,30,123,1,26,2,0,80,72,152,2,3,2,3,7,0,0,1,0,0,1,0,45,2411,Married,Master
2745,25509,1,0,15,40,3,30,10,7,79,11,90,3,3,0,3,9,0,0,0,0,0,0,0,46,2808,Divorced,PHD
2746,51012,0,0,86,102,9,63,2,9,161,24,185,1,4,1,4,6,0,0,0,0,0,0,0,74,2596,Married,PHD
2747,70596,0,0,68,347,44,534,17,0,916,26,942,1,3,5,12,2,0,0,0,0,0,0,0,35,2791,Single,Graduation
2748,85431,0,0,54,376,53,462,168,53,1059,53,1112,1,2,7,7,0,0,0,0,0,0,0,0,68,2545,Together,PHD
2749,42664,0,1,44,21,0,3,0,0,24,0,24,1,1,0,3,6,0,0,0,0,0,0,0,53,2262,Married,Graduation
2750,42586,1,1,7,194,2,56,0,0,252,0,252,5,4,1,6,8,0,0,0,0,0,0,0,65,2767,Together,Graduation
2751,29760,1,0,87,64,4,68,7,5,131,17,148,4,3,1,4,8,0,0,0,0,0,0,0,35,2828,Single,Graduation
2752,28973,0,0,59,206,0,46,3,2,245,12,257,2,5,1,5,8,0,0,0,0,0,0,0,43,2783,Married,PHD
2753,39435,1,0,16,71,0,18,0,0,76,13,89,1,3,1,2,7,0,0,0,0,0,0,0,47,2486,Together,PHD
2754,65370,0,0,1,71,22,112,138,89,403,29,432,1,2,3,13,1,0,0,0,0,0,0,0,36,2491,Married,2n Cycle
2755,20194,1,0,64,0,4,7,11,10,17,15,32,2,2,0,3,6,0,0,0,0,0,0,0,41,2718,Single,Basic
2756,42473,1,1,72,93,1,21,0,4,94,25,119,3,2,1,4,5,0,0,0,0,0,0,0,44,2291,Single,PHD
2757,64590,0,0,98,920,138,168,36,46,1278,30,1308,1,9,4,10,6,0,0,0,0,0,0,0,52,2782,Married,Graduation
2758,71232,0,1,91,653,17,170,34,26,883,17,900,2,11,2,10,7,0,0,0,0,0,0,0,61,2372,Together,Graduation
2759,34600,1,1,8,199,33,60,8,3,288,15,303,5,5,2,5,8,0,0,0,0,0,0,0,49,2703,Together,Graduation
2760,46904,1,1,20,153,4,56,0,9,191,31,222,4,5,1,4,8,0,0,0,0,0,0,0,53,2762,Single,Graduation
2761,49094,0,1,6,376,0,38,11,8,364,69,433,5,6,3,6,6,0,0,0,0,0,0,0,47,2805,Married,Graduation
2762,36075,1,0,54,46,0,30,12,1,59,30,89,1,2,0,4,6,0,0,0,0,0,0,0,37,2361,Together,Graduation
2763,60839,1,1,72,600,21,128,223,150,994,128,1122,13,2,2,12,8,0,0,0,0,0,0,0,41,2829,Together,2n Cycle
2764,77298,0,1,46,425,115,292,23,35,811,79,890,1,6,6,11,3,0,0,0,0,0,0,0,41,2398,Together,Graduation
2765,34026,1,1,11,18,6,15,12,8,42,17,59,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,Together,Graduation
2766,48918,1,1,21,52,0,9,0,0,60,1,61,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,Single,PHD
2767,82122,0,0,89,734,22,350,151,25,1182,100,1282,1,3,9,13,1,0,0,0,0,1,1,0,58,2477,Together,2n Cycle
2768,37697,1,0,82,34,6,21,11,4,68,8,76,1,2,1,3,6,0,0,0,0,0,0,0,44,2301,Single,Graduation
2769,34074,1,1,69,135,1,41,10,1,121,67,188,5,3,3,3,6,0,0,1,0,0,1,0,68,2510,Together,Graduation
2770,28520,1,1,55,11,0,10,0,2,3,20,23,1,1,1,2,6,0,0,0,0,0,0,0,60,2539,Married,Master
2771,62535,0,1,13,163,48,90,0,45,294,52,346,1,3,2,8,3,0,0,0,0,0,0,0,65,2428,Single,Graduation
2772,36273,1,0,80,29,3,30,3,2,58,9,67,2,3,0,3,6,0,0,0,0,0,0,0,43,2233,Single,Master
2773,63404,0,2,97,734,26,70,11,44,868,17,885,2,6,3,4,4,1,0,0,0,0,1,0,56,2182,Together,Graduation
2774,75774,1,0,27,340,21,134,258,14,711,56,767,1,7,5,8,4,0,0,0,0,0,0,0,39,2217,Together,2n Cycle
2775,78416,0,1,99,453,38,279,188,38,813,183,996,2,7,7,10,3,0,0,0,0,0,0,0,44,2161,Together,Graduation
2776,75702,0,1,87,1073,0,629,145,37,1847,37,1884,1,10,5,13,6,0,0,0,0,1,1,0,46,2782,Together,Graduation
2777,59385,1,1,85,135,0,10,0,4,113,36,149,2,3,1,4,5,0,0,0,0,0,0,0,69,2586,Together,Master
2778,37070,1,1,30,231,7,137,4,15,355,39,394,9,5,1,8,7,0,0,0,0,0,0,0,54,2625,Single,Graduation
2779,44689,1,1,82,18,0,5,0,0,12,11,23,2,1,1,2,7,0,0,1,0,0,1,0,69,2329,Married,Graduation
2780,53977,0,1,21,620,16,165,0,24,743,82,825,5,5,5,12,5,0,0,0,0,0,0,0,62,2545,Together,Graduation
2781,7144,0,2,92,81,4,33,5,2,-166,291,125,0,23,1,1,0,0,0,0,0,0,0,0,54,2363,Single,PHD
2782,18701,1,1,95,12,4,2,10,6,24,10,34,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,Single,Graduation
2783,90369,0,0,2,292,51,981,224,23,1554,17,1571,1,4,6,6,1,0,0,0,0,0,0,0,64,2221,Married,Graduation
2784,63159,0,0,74,965,34,586,89,86,1723,37,1760,1,3,5,8,3,0,0,1,0,0,1,0,46,2760,Single,PHD
2785,37758,1,1,49,27,2,10,0,0,38,1,39,2,1,0,3,8,0,0,0,0,0,0,0,54,2792,Together,Graduation
2786,46757,0,1,71,777,30,163,0,51,899,122,1021,6,4,4,7,9,0,0,0,0,0,0,0,57,2749,Single,PHD
2787,79734,0,0,72,572,8,232,23,62,880,17,897,1,4,3,6,1,1,0,0,0,0,1,0,51,2160,Married,Master
2788,63207,0,0,68,438,169,565,91,169,1362,70,1432,1,2,3,6,7,1,0,0,0,0,1,0,28,2684,Together,Graduation
2789,72071,0,1,4,531,69,300,150,138,1038,150,1188,3,5,4,8,2,0,0,0,0,0,0,0,66,2659,Divorced,Graduation
2790,21840,1,0,80,17,0,9,0,0,25,1,26,1,1,0,3,9,0,0,0,0,0,0,0,37,2502,Together,PHD
2791,58582,0,1,15,402,35,106,101,77,679,42,721,2,9,2,9,5,0,0,0,1,0,1,0,38,2433,Together,2n Cycle
2792,72282,0,0,70,503,27,419,90,139,1025,153,1178,1,5,7,9,7,0,0,0,0,0,0,0,69,2504,Single,Graduation
2793,50387,0,2,91,369,9,87,12,14,457,34,491,3,6,2,8,5,0,0,0,0,0,0,0,64,2461,Married,Graduation
2794,32583,1,1,10,5,0,3,0,0,7,1,8,1,1,0,2,7,0,0,0,0,0,0,0,59,2173,Together,PHD
2795,62568,0,1,99,362,17,398,80,35,831,61,892,3,5,3,5,4,1,0,0,0,0,1,0,58,2242,Together,Graduation
2796,44635,1,1,25,56,0,9,0,0,62,3,65,2,2,0,3,7,0,0,0,0,0,0,0,49,2420,Divorced,Master
2797,33316,1,1,34,79,1,31,4,4,107,12,119,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,Single,Master
2798,63967,0,1,57,387,84,141,73,35,558,162,720,3,4,4,12,2,0,0,0,0,0,0,0,52,2483,Married,Graduation
2799,52513,0,0,84,367,17,241,104,188,685,232,917,2,9,5,9,7,0,0,0,0,0,0,0,42,2822,Together,2n Cycle
2800,25293,1,0,51,15,0,11,0,2,19,9,28,1,1,1,2,8,0,0,0,0,0,0,0,51,2446,Married,Graduation
2801,54111,0,1,97,267,6,54,8,3,288,50,338,2,5,2,6,5,0,0,0,0,0,0,0,55,2467,Widow,PHD
2802,78394,0,0,13,298,27,697,216,24,1096,166,1262,1,4,6,5,2,0,0,0,0,0,0,0,34,2658,Together,Graduation
2803,80739,0,0,92,674,92,736,39,0,1449,92,1541,1,3,11,9,1,0,0,0,0,0,0,0,62,2561,Married,Master
2804,22669,1,0,30,16,14,36,37,22,77,48,125,3,4,1,2,9,0,0,0,0,0,0,0,45,2562,Together,Master
2805,29236,1,0,30,37,4,24,16,9,81,9,90,2,4,0,3,9,0,0,0,0,0,0,0,33,2423,Single,Graduation
2806,44911,0,1,11,159,0,22,2,1,153,31,184,3,4,1,4,7,0,0,0,0,0,0,0,61,2630,Together,Graduation
2807,54693,0,1,72,686,17,142,23,26,859,35,894,8,6,4,13,6,0,0,0,0,0,0,0,58,2656,Married,PHD
2808,48186,1,0,39,97,3,66,12,7,151,34,185,3,4,1,4,7,0,0,0,0,0,0,0,46,2260,Together,Graduation
2809,54809,1,1,0,63,6,57,13,13,130,22,152,4,2,1,5,4,0,0,0,0,0,0,0,43,2450,Married,Graduation
2810,41580,1,1,15,56,5,24,4,0,86,3,89,3,2,1,3,5,0,0,0,0,0,0,0,42,2725,Together,Graduation
2811,80336,0,0,12,209,19,456,160,142,920,66,986,1,2,9,13,1,0,0,0,0,0,0,0,50,2452,Married,PHD
2812,47743,0,1,56,198,2,43,0,12,235,20,255,3,4,1,6,6,0,0,0,1,0,1,0,63,2623,Married,Graduation
2813,62972,0,1,39,313,15,47,20,0,203,192,395,2,7,4,3,6,0,0,0,0,0,0,0,65,2854,Married,2n Cycle
2814,57333,0,1,55,941,14,397,76,58,1310,176,1486,11,8,5,9,6,0,0,0,0,0,0,0,66,2804,Divorced,PHD
2815,32313,1,0,60,86,4,56,2,4,145,7,152,3,4,0,4,9,0,0,0,0,0,0,0,38,2662,Together,PHD
2816,84953,0,0,73,167,48,602,63,72,880,72,952,1,3,10,4,2,1,0,0,1,1,3,0,67,2550,Widow,Master
2817,27071,1,0,90,8,3,19,0,2,29,3,32,2,2,0,3,6,0,0,0,0,0,0,0,52,2226,Divorced,Master
2818,68148,0,0,86,389,66,408,37,57,872,85,957,1,4,4,6,2,0,0,0,0,0,0,0,63,2461,Together,Master
2819,65735,1,1,37,239,7,119,4,15,373,11,384,5,6,2,6,7,0,0,0,0,0,0,0,55,2363,Together,Master
2820,86836,0,0,7,179,21,273,0,21,431,63,494,1,6,10,6,5,1,0,1,0,1,3,0,45,2814,Married,PHD
2821,4023,1,1,29,5,0,1,1,1,7,1,8,15,0,0,0,19,0,0,0,0,0,0,0,57,2165,Married,PHD
2822,30093,0,0,19,2,6,28,13,4,37,16,53,1,2,0,3,7,0,0,0,0,0,0,0,30,2515,Married,Graduation
2823,57705,0,1,14,383,0,53,6,4,406,40,446,3,8,1,6,6,0,0,0,0,0,0,0,54,2328,Married,PHD
2824,25008,1,0,72,2,8,8,6,1,16,9,25,2,1,0,3,8,0,0,0,0,0,0,0,32,2306,Single,Graduation
2825,83257,0,0,56,536,27,590,38,107,1231,67,1298,1,5,10,12,6,0,0,1,0,1,2,1,25,2808,Single,2n Cycle
2826,22280,1,0,85,2,1,4,3,1,9,2,11,1,1,0,2,8,0,0,0,0,0,0,0,45,2565,Together,Graduation
2827,72159,0,0,62,322,53,899,34,40,1295,53,1348,1,4,6,10,2,0,0,0,0,0,0,0,42,2767,Married,PHD
2828,64260,0,0,1,539,169,816,20,0,1514,30,1544,1,4,5,4,3,0,0,0,0,0,0,0,59,2693,Together,Graduation
2829,82733,0,0,28,712,50,420,65,38,1247,38,1285,1,8,4,7,4,0,0,0,0,0,0,0,36,2451,Single,PHD
2830,74290,0,1,70,1121,0,72,0,12,1193,12,1205,4,10,8,10,6,1,0,0,1,0,2,0,49,2480,Divorced,Master
2831,58217,2,1,84,68,1,13,3,5,77,13,90,1,2,0,4,6,0,0,0,0,0,0,0,69,2748,Single,Master
2832,21024,0,0,89,36,4,18,6,2,48,18,66,1,2,0,4,7,0,0,0,0,0,0,0,44,2519,Together,Master
2833,70116,0,0,73,707,44,603,95,58,1478,29,1507,1,2,8,12,1,0,0,0,0,0,0,0,48,2678,Married,PHD
2834,54006,1,0,42,174,77,203,6,24,387,97,484,2,8,1,7,7,0,0,0,0,0,0,0,35,2808,Together,Graduation
2835,69063,0,1,16,666,35,124,69,8,876,26,902,1,5,3,5,3,0,0,0,0,0,0,0,54,2758,Married,PHD
2836,11448,0,0,16,0,0,0,6,2,2,6,8,1,1,0,2,6,0,0,0,0,0,0,0,45,2355,Divorced,2n Cycle
2837,61825,0,1,56,162,50,100,55,30,370,27,397,1,4,2,8,4,0,0,0,0,0,0,0,41,2485,Single,Graduation
2838,70886,1,0,65,407,70,239,103,88,854,53,907,1,5,4,4,2,0,0,0,0,0,0,0,49,2417,Married,Graduation
2839,69109,0,0,10,823,25,459,124,29,1365,95,1460,1,6,6,7,4,0,0,0,0,1,1,0,38,2756,Married,Graduation
2840,60208,1,1,13,488,23,71,15,0,538,59,597,11,8,3,7,7,0,0,0,1,0,1,0,47,2789,Widow,Graduation
2841,32889,1,1,78,28,0,13,4,2,39,8,47,3,2,1,3,5,0,0,0,0,0,0,0,52,2455,Together,Master
2842,34738,1,0,51,3,2,10,3,0,16,2,18,1,1,0,3,6,0,0,0,0,0,0,0,36,2208,Single,Graduation
2843,30538,1,0,27,284,0,52,8,3,327,20,347,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,Together,Master
2844,82326,0,0,30,938,142,754,159,81,1891,183,2074,1,5,10,6,2,1,0,0,1,1,3,0,43,2270,Together,2n Cycle
2845,26642,1,0,71,13,2,15,2,2,26,8,34,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,Divorced,PHD
2846,69932,0,1,97,412,172,153,150,105,935,57,992,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,Divorced,Graduation
2847,44503,1,1,83,31,1,8,0,0,32,8,40,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,Single,Graduation
2848,60200,0,1,3,502,19,132,0,6,633,26,659,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,Single,PHD
2849,49638,0,1,71,18,10,3,3,5,39,0,39,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,Divorced,Graduation
2850,23830,0,0,3,1,8,6,4,8,11,16,27,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,Single,2n Cycle
2851,33051,0,0,15,100,71,243,108,94,397,219,616,3,9,1,8,9,0,0,0,0,0,0,0,61,2841,Widow,Master
2852,72905,0,0,52,407,114,445,181,165,1109,203,1312,1,3,7,9,1,1,0,0,0,0,1,0,62,2318,Married,Graduation
2853,69702,0,1,8,664,9,240,50,19,925,57,982,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,Together,PHD
2854,70300,1,0,89,1045,61,338,60,46,1504,46,1550,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,Divorced,Graduation
2855,70643,0,0,66,1218,107,304,23,143,1762,33,1795,1,5,8,4,6,0,0,0,0,0,0,0,36,2781,Married,PHD
2856,30396,1,0,22,15,0,6,0,1,10,12,22,2,1,1,2,7,0,0,1,0,0,1,0,51,2219,Married,PHD
2857,50616,0,1,56,128,0,16,0,1,141,4,145,2,4,0,4,7,0,0,0,0,0,0,0,52,2231,Divorced,PHD
2858,62772,0,1,74,581,49,157,43,8,730,108,838,1,5,6,11,2,0,0,0,1,0,1,0,51,2565,Single,Master
2859,30298,0,0,48,6,3,12,6,1,28,0,28,1,1,1,3,3,0,0,0,0,0,0,0,35,2200,Single,PHD
2860,52413,1,0,67,185,8,133,56,56,426,12,438,2,7,1,7,7,0,0,0,0,0,0,0,36,2762,Single,Graduation
2861,44155,1,1,24,22,1,9,0,0,18,14,32,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,Married,PHD
2862,86979,0,0,67,584,100,835,65,83,1632,35,1667,1,5,5,5,2,0,0,1,0,0,1,0,49,2393,Divorced,PHD
2863,76532,1,1,38,355,30,177,90,138,760,30,790,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,Together,Graduation
2864,42081,1,0,86,175,10,110,54,6,328,27,355,2,6,3,4,6,0,0,1,0,0,1,0,38,2647,Married,Graduation
2865,67546,0,0,90,864,134,768,150,38,1782,172,1954,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,Married,PHD
2866,88420,0,0,87,957,153,612,99,95,1763,153,1916,1,4,7,8,1,1,0,1,0,1,3,0,31,2217,Together,Master
2867,31158,1,0,62,25,6,16,20,0,62,5,67,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,Married,Graduation
2868,61671,0,1,23,641,7,56,0,0,676,28,704,8,10,4,6,8,1,0,0,1,0,2,0,52,2185,Divorced,Graduation
2869,69719,0,0,99,273,86,208,177,14,715,43,758,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,Single,Graduation
2870,49160,0,1,29,122,21,43,25,10,206,15,221,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,Divorced,Graduation
2871,24882,1,0,52,1,4,10,29,0,8,36,44,1,1,1,2,6,0,0,1,0,0,1,0,42,2817,Together,Basic
2872,90933,0,0,90,1020,31,430,62,63,1527,79,1606,1,4,6,4,1,0,0,0,0,1,1,0,66,2249,Single,PHD
2873,113734,0,0,9,6,2,3,1,262,271,3,274,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,Single,PHD
2874,59292,0,1,71,378,14,68,19,14,479,14,493,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,Together,PHD
2875,45759,1,1,13,42,1,18,3,0,60,4,64,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,Married,PHD
2876,22148,0,0,16,15,5,14,0,4,27,11,38,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,Single,Graduation
